word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
airw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
stateofthepract,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mosaik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mobilidad,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
linkpredict,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rst,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
diffs,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rthkp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
skir,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bathymetry,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wavelik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nk1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
clusterthenpredict,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tagbook,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tribeflow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
squinky,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
autoproof,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hardtofind,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
windowobject,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
syncrank,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fronthaulconstrain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
arbitraryprecid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
textat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
terbuk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dstate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
liaison,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
egomot,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
usfd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ptrac,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
turkey,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
particleincel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
linkedin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
failedrevolv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
windros,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
horton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
accam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sparsityinspir,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sentibench,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
arabidops,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
vaziran,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uncertainnonlinear,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pnormlik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
namepass,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tagkem,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ssvep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
km4city,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
matchingcn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wordsasclass,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
inetomnet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
epr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
kobayash,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
tinterv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
singlearm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
inbetween,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
relationaug,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"sixty-one thousand, four hundred and ninety-nine",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
quasiconvex,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lvt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
multisect,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
homograph,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
deeplogo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
disembody,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
orderrev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
semmatch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aadl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
storytel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
isodiamet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vant,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ubibreath,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
resynchron,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
said,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
w6h,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
kidney,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
subtreepruneregraft,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ixp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lambdamart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
firedrak,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sumofnonconvex,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mona,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
chim,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
linkconnect,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wiggin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
quizz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
boxsup,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
moodl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
rootldpc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
chic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vertexcolo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
quirk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
v2mathbb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dram,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
perf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
numbersonforehead,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rdomin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
yearbook,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
coregul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
frequencyasynchron,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
factorbas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
coseg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
detailpreserv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
softcov,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hyperloop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
connot,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
metamapreduc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
autoact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
heapord,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
channelhop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
setback,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
kmismatch,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
museum,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gorg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
softwareindustry,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
narcotweet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qsort,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
grapevin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
diffnodeset,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60ghz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
caff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
trisubject,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
treetop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hypernetwork,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
omp2mpi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
omnetinet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
multiport,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
falsetwinfr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vispec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"one thousand, two hundred and fourteen",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
phasecontrast,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
recursivelydefin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xtol,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tcloseness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
lcd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
underse,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sublabelacc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
semiprimit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probabilityconstrain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contextmanip,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
multiprob,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
biohack,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
geopars,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
workgroup,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
noisetol,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
almostentrop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
statecondit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
streetside,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
minhash,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
gausslegendr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
biosec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
borkarmeyn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wifilif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
atar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
rencont,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rfpowered,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
categoryepitom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
captchast,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
halpernpearl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
singledocu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
singlequery,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
verificarlo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
componentlevel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
interdelivery,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
awhil,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
serversid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
objectsc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
multipleround,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cellularautomat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lightintens,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
isosurfac,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hamsandwich,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
supersymmet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cachediff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sybilfram,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
turbocod,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dump,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
curvy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ebook,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
stxxl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
alley,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
skyset,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cosplay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
kinesin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dctnet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
orbenchmark,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
neamt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
neuroindex,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
multipathgroup,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ccrfs,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
deblock,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hierarchicalgraph,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
groupspec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
complexitythroughr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nloglogn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
acoofdmspec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
metad,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
shortmessageserv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
unicastz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bieb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lrc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ndimend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
wiedeman,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
linebroadcast,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
likew,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
logconform,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cochle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
semicorrel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
oncamp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pagerankcalc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
isost,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
omnigraph,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
holdout,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
secar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
micropolicy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
assumeadmiss,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
transmissionlin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tonlik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
moebi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lmcma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hyperorthogon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
s2wc2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
commonfact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
datadiscrimin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
syntrop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aps,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pathnorm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
teleoperando,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
grantm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
caso,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
heapsort,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
keny,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fmeas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
brandt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
autoextend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
familyocaml,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fastfm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
blackh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
yamamoto,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wilayah,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
det,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
majorizeminimizem,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
poissondistribut,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
computerg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
openstreetcab,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
chicago,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
eddy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
sloperestrict,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
threesource,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vip,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
pathdecomposit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
budgetaw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
sylvest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
schedulabilitytest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nmpcgraph,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
madlib,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dykstr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dkpaom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
heldout,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
emonet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pragu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
symbollevel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
deepd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
twoparty,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gobbledygook,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hdidx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pakistanvid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
shiloach,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
wsdl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cytoskeleton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fairtest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
predica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
telemonit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fsnapshot,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sclerosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
singlestep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cued,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
almostlinear,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dfp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
addresscod,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
partialful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
threepart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
selfinvert,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
fresnel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
reachwhilestay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
humanlevel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
ponxdsl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
berbahas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2transmitters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dcc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
permobl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
trenddr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
deepcough,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100g,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
camswarm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lengthbound,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
blstmrnn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
withinbrain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
visuomot,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
spl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
untext,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superpositionstruct,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rotationscalingtransl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
skint,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
biton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
metalin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
territ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
demap,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
