word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
histone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
storageoptimized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
blislab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
atleast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
launch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
terpret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"two hundred and forty-six thousand, one hundred and seventy-two",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fullreference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
humangenerated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
researchdoom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
one thousand and twenty-four,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
telehaptic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
misfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
datapaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
landauer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lessforgetting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zerointeraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gbits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cnnlte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cryptompress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kirchhofflove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
radiographic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
matriz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
uninformed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lipread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0
joincontinuity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
magboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
easytodesign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
certifiably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
genel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dariah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cassting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
attach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
posteriorelement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
elzar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
blockdiagonal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nonhamiltonicity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
taxation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
conspiracies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
knowledgeaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
convenience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
visions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
openclaccelerated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nonphysical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
everythingasaservice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bilateralprojection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tcnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hebdo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rotationsymmetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
workrelated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
permissioncreep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
abet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
farmerworker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
deepbach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c3po,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
uptake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cbas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
loadcoupled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
singleswap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mvcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
intertextuality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pluralism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nonatomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selfdriving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
almoststable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
happier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
profilingassisted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gliders2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
slender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
disadvantage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
marlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ifconversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
multisystems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
localnonlocal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
uicc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
smc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
speculate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
coreset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grosssubstitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
clickbaits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
broadcastreceive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ffrob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
childhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fluffy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
landliving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
occlusions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
logtime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
toomcook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
phaseshifting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
v11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
valve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
_infty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
meraculous2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nbest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fanfiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
viewupdates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gatedattention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sailboat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
systemonchip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
fofe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fermions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
massivelyparallel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
codeinspired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
clinton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
multiperspective,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
imagedescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
deambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2times,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lizard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
coindex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
transmissive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
glm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scientobase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
applicationm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
laughter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halfadder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fashionista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
replicators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scalevariant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
orparallel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nashpeering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mirrorsymmetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
myadchoices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
multityped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
honour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
peps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nondermoscopic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
catcherevader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rlp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
unemployment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
straggle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
smuggle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ltlvis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superficial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
matrixfree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
singlemodel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
headmounted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
leveldisjoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
manila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
notwelcome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bitplane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mesochronous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
osteoporotic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
radarsat2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
industrialacademic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rfuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stabber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
listeners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
clot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
negativeweight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
diclique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
jikesrvm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
deltastepping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
booleans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hayastan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
graphprints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
liposomal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
eie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
flajolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
rvaas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nlg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
dicographs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
selfdiscipline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
uavassisted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
sequentially,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
logos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beliefdesireintentions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
weaklysticky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
comparacion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
costoptimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
privacyguaranteed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
trainyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
wales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
leap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
neck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
coultermatthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ubernet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
randomtrainingassisted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
attentions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
fps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
yadl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
diffusonsnous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hopsfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mgnccnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pixelated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
electronicgame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
longhop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
crashprone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
brascamplieb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
citywide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
nonhalting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
statelabelled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
platformer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pilotdata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
celp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tensortensor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
noetherianness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
confidentcare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
schutzenberger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gemm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
photogrammetric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
locationaided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
axodraw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
confassist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
positivenegative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
carforest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tricopter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grouplasso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
normpreserving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hindienglish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
deconflated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ieeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
colourable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
blades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
codemixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
oplu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
submodule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kantian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tperfect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
congress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
onehomogeneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
incoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
confidenceaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
spearphishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
effectivity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hypercontinuity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
updatepacing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
replayattack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tablas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
booktest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
imvu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
waterdrop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parametrisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
misconceptions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
killfie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
celledgeaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
preproceedings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hellrank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
filamentous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vasculature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
clex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
diodesttram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
subgaussianity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gettogether,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kenken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hmmsvm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rrh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
covariates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
rcfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mpdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
multifactors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
edgediscovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lda2vec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
quintic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
impreciseinformation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anxious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pam4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
clusterwise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
thue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
smatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
executability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
multiprover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
quadrilaterals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
empathic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
crossmodal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0
netwroks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
objectdetection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
digsilent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
incompletely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
clohessywiltshirehill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
questionimage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
resultados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sequencers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
isbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
relu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ruav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
multihopintervehicular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
eretailing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grafos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
illiteracy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
eta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
shelve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
byzantinetolerant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
codeswitching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
bitav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sendim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
replacements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
shuttle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
symptoms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
koforidua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fbmc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tolerable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
